Account ID,Account Name,Account Owned By,Account Type,Address,Billing City,Billing Region,Billing State,Close Date,Closed,Created Date,Current Quarter?,Days Left before EOQ,Hide Dates,Industry,Opportunity ID,Opportunity Name,Opportunity Type,Opportunity Type Filter,Product Name,Product Name Filter,Stage,Today,Won,Zip Code,Amount,Customer Count,Discount Granted,Latitude,Longitude,Number of Records,Opportunity Quantity,Sales,Software Sold,Transactions,Unit Price,Weekly Sales,Account Owned By,Close Date,Opportunity Type,Product Name,Today,Current Quarter Quota,Number of Records,Quota
001i0000008rCcWAAU,Multimodous Ventures,Jesse Alexander,Gold,"7700 West Madison, Forest Park, IL 60130",Forest Park,Midwest,Illinois,6/4/2011,TRUE,5/30/2011,Other Quarters,31,TRUE,Business Services,006i0000001vtETAAY,Multimodous Ventures vtETAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,60130,4560,1,5.00%,41.879132,-87.817123,1,6,$5K,6,1,800,"$4,560.00 ",Tara Wang,9/30/2011,Services,MOL Premium,5/30/2015,$0.0M,1,1259.6
001i0000008rFQxAAM,Gringotts,Eric Barnes,Gold,"832 NE Beech St, Portland, OR 97227",Portland,West,Oregon,6/4/2011,TRUE,5/28/2011,Other Quarters,31,TRUE,Business Services,006i0000001vtEGAAY,Gringotts vtEGAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,97227,5824,1,9.00%,45.549459,-122.675118,1,8,$6K,8,1,800,"$5,824.00 ",Fred Jenkins,9/30/2011,Services,MOL Standard,5/30/2015,$0.0M,1,4116
001i0000008rCcWAAU,Multimodous Ventures,Jesse Alexander,Gold,"7700 West Madison, Forest Park, IL 60130",Forest Park,Midwest,Illinois,6/5/2011,TRUE,5/30/2011,Other Quarters,31,TRUE,Business Services,006i0000001vtESAAY,Multimodous Ventures vtESAAY  MOL Standard Maintenance,Maintenance,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,60130,338.4,1,6.00%,41.879132,-87.817123,1,3,$0K,0,1,120,$338.40 ,Jamie Data,9/30/2011,Services,MOL Standard,5/30/2015,$0.0M,1,5733.42
001i0000008rBnxAAE,Fringilla Porttitor Vulputate Company,Eric Barnes,Gold,"2828 NE Gilsan St, Portland, OR 97232",Portland,West,Oregon,6/5/2011,TRUE,6/7/2011,Other Quarters,31,TRUE,Entertainment,006i0000001vtF9AAI,Fringilla Porttitor Vulputate Company vtF9AAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,97232,2064,1,14.00%,45.526222,-122.636424,1,3,$2K,3,1,800,"$2,064.00 ",Julie Owens,9/30/2011,Services,MOL Standard,5/30/2015,$0.0M,1,10495.8
001i0000008rFe5AAE,KMA Power,Eric Barnes,Gold,"57100 Beaver Drive #4 Sunriver Village, Sunriver, OR 97707",Sunriver,West,Oregon,6/5/2011,TRUE,6/3/2011,Other Quarters,31,TRUE,Telecommunication,006i0000001vtEoAAI,KMA Power vtEoAAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,97707,6952,1,21.00%,43.874625,-121.435768,1,11,$7K,11,1,800,"$6,952.00 ",Maria Porter,9/30/2011,Services,MOL Standard,5/30/2015,$0.0M,1,4750.2
001i0000008rBlhAAE,Venenatis A Limited,Julie Owens,Gold,"401 Lakeshore Dr, Canandaigua, NY 14424",Canandaigua,Northeast,New York,6/8/2011,TRUE,6/7/2011,Other Quarters,31,TRUE,Entertainment,006i0000001vtF7AAI,Venenatis A Limited vtF7AAI  MOL Standard Maintenance,Maintenance,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,14424,552,1,8.00%,42.872218,-77.252431,1,5,$1K,0,1,120,$552.00 ,Greg Powell,9/30/2011,Software,MOL Mobile,5/30/2015,$0.0M,1,12814.2
001i0000008rFe9AAE,Aliquam Erat Volutpat LLP,Kevin Gibson,Gold,"10 Sherman St, Pittsburgh, PA 15209",Pittsburgh,Northeast,Pennsylvania,6/9/2011,TRUE,6/11/2011,Other Quarters,31,TRUE,Technology,006i0000001vtFLAAY,Aliquam Erat Volutpat LLP vtFLAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,15209,21840,1,9.00%,40.47886,-79.971985,1,30,$22K,30,1,800,"$21,840.00 ",Jamie Data,9/30/2011,Software,MOL Mobile,5/30/2015,$0.0M,1,6701.4
001i0000008rFlFAAU,Egestas Limited,Kevin Gibson,Gold,"650 W Cypress St, Kennett Square, PA 19348",Kennett Square,Northeast,Pennsylvania,6/10/2011,TRUE,6/12/2011,Other Quarters,31,TRUE,Computer Hardware,006i0000001vtFRAAY,Egestas Limited vtFRAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,19348,8184,1,7.00%,39.843873,-75.724286,1,11,$0K,11,0,800,$0.00 ,Tara Wang,9/30/2011,Software,MOL Mobile,5/30/2015,$0.0M,1,7588.35
001i0000008rEXSAA2,Duis Cursus Diam Incorporated,Kevin Gibson,Gold,"6 Center Sq, Hanover, PA 17331",Hanover,Northeast,Pennsylvania,6/10/2011,TRUE,6/5/2011,Other Quarters,31,TRUE,Healthcare,006i0000001vtEwAAI,Duis Cursus Diam Incorporated vtEwAAI  MOL Standard Services,Services,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,17331,50246,1,3.00%,39.800728,-76.983343,1,74,$50K,0,1,700,"$50,246.00 ",Elissa Sanders,9/30/2011,Software,MOL Standard,5/30/2015,$0.0M,1,7241.76
001i0000008rFxWAAU,Vitae Institute,Kevin Gibson,Gold,"208 Old York Rd, Jenkintown, PA 19046",Jenkintown,Northeast,Pennsylvania,6/10/2011,TRUE,6/12/2011,Other Quarters,31,TRUE,Telecommunication,006i0000001vtFUAAY,Vitae Institute vtFUAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,19046,5504,1,14.00%,40.090477,-75.126274,1,8,$6K,8,1,800,"$5,504.00 ",Fred Jenkins,9/30/2011,Software,MOL Standard,5/30/2015,$0.0M,1,75900
001i0000008rBp3AAE,Sagittis Semper Nam Institute,David Ward,Gold,"2312 Clifton Ave, Nashville, TN 37209",Nashville,Southeast,Tennessee,6/12/2011,TRUE,6/14/2011,Other Quarters,31,TRUE,Construction,006i0000001vtFcAAI,Sagittis Semper Nam Institute vtFcAAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,37209,6776,1,23.00%,36.158372,-86.810172,1,11,$7K,11,1,800,"$6,776.00 ",Greg Powell,9/30/2011,Software,MOL Standard,5/30/2015,$0.0M,1,106730.4
001i0000008rG7iAAE,Pede Consulting,Joe Ford,Gold,"375 Buckwalter Place Blvd, Bluffton, SC 29910",Bluffton,Southeast,South Carolina,6/12/2011,TRUE,6/14/2011,Other Quarters,31,TRUE,Transportation,006i0000001vtFkAAI,Pede Consulting vtFkAAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,29910,2464,1,23.00%,32.271817,-80.919973,1,4,$2K,4,1,800,"$2,464.00 ",Jamie Data,9/30/2011,Software,MOL Standard,5/30/2015,$0.0M,1,26507.52
001i0000008rFojAAE,IWS Technology,Jason Stoltz,Gold,"101 Oakwood Loop, San Marcos, TX 78666",San Marcos,Southwest,Texas,6/15/2011,TRUE,6/11/2011,Other Quarters,31,TRUE,Retail,006i0000001vtFJAAY,IWS Technology vtFJAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,78666,3400,1,15.00%,29.930892,-98.071675,1,5,$3K,5,1,800,"$3,400.00 ",Jennifer Gonzales,9/30/2011,Software,MOL Standard,5/30/2015,$0.0M,1,1573.2
001i0000008rCeAAAU,Lectus Pede Et Associates,Greg Powell,Gold,"2057 N Main St, Montgomery, VT 05470",Montgomery,Northeast,Vermont,6/16/2011,TRUE,6/18/2011,Other Quarters,31,TRUE,Insurance,006i0000001vtFwAAI,Lectus Pede Et Associates vtFwAAI  MOL Standard Maintenance,Maintenance,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,5470,206.4,1,14.00%,44.901288,-72.640156,1,2,$0K,0,0,120,$0.00 ,Julie Owens,9/30/2011,Software,MOL Standard,5/30/2015,$0.0M,1,26807.04
001i0000008rF0LAAU,Enim Consequat Purus LLP,Greg Powell,Gold,"41 Center St, Rutland, VT 05701",Rutland,Northeast,Vermont,6/17/2011,TRUE,6/19/2011,Other Quarters,31,TRUE,Technology,006i0000001vtG5AAI,Enim Consequat Purus LLP vtG5AAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,5701,11560,1,15.00%,43.606701,-72.97756,1,17,$12K,17,1,800,"$11,560.00 ",Maria Porter,9/30/2011,Software,MOL Standard,5/30/2015,$0.0M,1,126614.88
001i0000008rFobAAE,Et Malesuada Corporation,Jason Washington,Gold,"155 W Main St, Wardensville, WV 26851",Wardensville,Southeast,West Virginia,6/17/2011,TRUE,6/19/2011,Other Quarters,31,TRUE,Insurance,006i0000001vtFzAAI,Et Malesuada Corporation vtFzAAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,26851,16896,1,4.00%,39.075071,-78.597468,1,22,$17K,22,1,800,"$16,896.00 ",Tara Wang,9/30/2011,Software,MOL Standard,5/30/2015,$0.0M,1,4001.6
001i0000008rG0uAAE,Est Ac Facilisis Institute,Eric Barnes,Gold,"407 Aplets Wy, Cashmere, WA 98815",Cashmere,West,Washington,6/17/2011,TRUE,6/19/2011,Other Quarters,31,TRUE,Insurance,006i0000001vtG7AAI,Est Ac Facilisis Institute vtG7AAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,98815,6048,1,16.00%,47.524366,-120.470492,1,9,$6K,9,1,800,"$6,048.00 ",Greg Powell,12/30/2011,Maintenance,MOL Mobile,5/30/2015,$0.0M,1,741.68
001i0000008rFuqAAE,Sample Company,Julie Owens,Gold,"411 Route 3, Plattsburgh, NY 12901",Plattsburgh,Northeast,New York,6/19/2011,TRUE,6/19/2011,Other Quarters,31,TRUE,Business Services,006i0000001vtFyAAI,Sample Company vtFyAAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,12901,3040,1,5.00%,44.695876,-73.488517,1,4,$3K,4,1,800,"$3,040.00 ",Eric Barnes,12/30/2011,Maintenance,MOL Standard,5/30/2015,$0.0M,1,1570.8
001i0000008rBJmAAM,OSN Infotech,Greg Powell,Gold,"10 University Dr, Amherst, MA 01002-2243",Amherst,Northeast,Massachusetts,6/20/2011,TRUE,6/13/2011,Other Quarters,31,TRUE,Transportation,006i0000001vtFVAAY,OSN Infotech vtFVAAY  MOL Standard Maintenance,Maintenance,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,1002,470.4,1,2.00%,42.372756,-72.531824,1,4,$0K,0,1,120,$470.40 ,Jennifer Gonzales,12/30/2011,Maintenance,MOL Standard,5/30/2015,$0.0M,1,61.6
001i0000008rCfdAAE,Tristique Senectus Et LLP,Greg Powell,Gold,"76 Hope St, Greenfield, MA 01301-3573",Greenfield,Northeast,Massachusetts,6/24/2011,TRUE,6/26/2011,Other Quarters,31,TRUE,Business Services,006i0000001vtGZAAY,Tristique Senectus Et LLP vtGZAAY  MOL Standard Software,Maintenance,0,MOL Mobile,0,Closed Won,5/30/2015,TRUE,1301,963.6,1,27.00%,42.584489,-72.599521,1,11,$1K,0,1,120,$963.60 ,Julie Owens,12/30/2011,Maintenance,MOL Standard,5/30/2015,$0.0M,1,1801.15
001i0000008rELYAA2,Aliquet Magna Ltd,Greg Powell,Gold,"345 Cochituate Rd, Framingham, MA 01701-4607",Framingham,Northeast,Massachusetts,6/25/2011,TRUE,6/27/2011,Other Quarters,31,TRUE,Financial Services,006i0000001vtGdAAI,Aliquet Magna Ltd vtGdAAI  MOL Standard Maintenance,Maintenance,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,1701,2215.2,1,29.00%,42.302161,-71.400266,1,26,$2K,0,1,120,"$2,215.20 ",Kevin Gibson,12/30/2011,Maintenance,MOL Standard,5/30/2015,$0.0M,1,4507.12
001i0000008rELYAA2,Aliquet Magna Ltd,Greg Powell,Gold,"345 Cochituate Rd, Framingham, MA 01701-4607",Framingham,Northeast,Massachusetts,6/25/2011,TRUE,6/27/2011,Other Quarters,31,TRUE,Financial Services,006i0000001vtGcAAI,Aliquet Magna Ltd vtGcAAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,1701,4536,1,19.00%,42.302161,-71.400266,1,7,$5K,7,1,800,"$4,536.00 ",Julie Owens,12/30/2011,Services,MOL Premium,5/30/2015,$0.0M,1,6577.2
001i0000008rBqxAAE,Interdum Consulting,Greg Powell,Gold,"100 Washington St, Haverhill, MA 01832-5500",Haverhill,Northeast,Massachusetts,6/25/2011,TRUE,6/27/2011,Other Quarters,31,TRUE,Insurance,006i0000001vtGiAAI,Interdum Consulting vtGiAAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,1832,6512,1,26.00%,42.772665,-71.085238,1,11,$7K,11,1,800,"$6,512.00 ",Eric Barnes,12/30/2011,Services,MOL Standard,5/30/2015,$0.0M,1,5702.76
001i0000008rFobAAE,Et Malesuada Corporation,Jason Washington,Gold,"155 W Main St, Wardensville, WV 26851",Wardensville,Southeast,West Virginia,6/27/2011,TRUE,6/20/2011,Other Quarters,31,TRUE,Insurance,006i0000001vtGEAAY,Et Malesuada Corporation vtGEAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,26851,9048,1,13.00%,39.075071,-78.597468,1,13,$9K,13,1,800,"$9,048.00 ",Greg Powell,12/30/2011,Services,MOL Standard,5/30/2015,$0.0M,1,27930
001i0000008rFSaAAM,Cursus A PC,Greg Powell,Gold,"18 Shipyard Dr Ste 1K, Hingham, MA 02043-1670",Hingham,Northeast,Massachusetts,6/28/2011,TRUE,6/30/2011,Other Quarters,31,TRUE,Nonprofit,006i0000001vtHMAAY,Cursus A PC vtHMAAY  MOL Standard Services,Services,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,2043,504,1,28.00%,42.249448,-70.92284,1,1,$0K,0,0,700,$0.00 ,Julie Owens,12/30/2011,Services,MOL Standard,5/30/2015,$0.0M,1,90018.88
001i0000008rBPHAA2,Curabitur Ut Consulting,Greg Powell,Gold,"110 Canal St, Boston, MA 02114-1805",Boston,Northeast,Massachusetts,6/28/2011,TRUE,6/30/2011,Other Quarters,31,TRUE,Technology,006i0000001vtHlAAI,Curabitur Ut Consulting vtHlAAI  MOL Standard Services,Services,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,2114,560,1,20.00%,42.364324,-71.060233,1,1,$0K,0,0,700,$0.00 ,Kevin Gibson,12/30/2011,Services,MOL Standard,5/30/2015,$0.0M,1,37027.2
001i0000008rEiAAAU,Feugiat Sed Nec Institute,Greg Powell,Gold,"112 Canal St, Boston, MA 02114-1805",Boston,Northeast,Massachusetts,6/28/2011,TRUE,6/30/2011,Other Quarters,31,TRUE,Insurance,006i0000001vtHeAAI,Feugiat Sed Nec Institute vtHeAAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,2114,12480,1,22.00%,42.364407,-71.060438,1,20,$0K,20,0,800,$0.00 ,Tara Wang,12/30/2011,Services,MOL Standard,5/30/2015,$0.0M,1,18440.8
001i0000008rEfBAAU,Lacus Etiam Company,Greg Powell,Gold,"203 Cabot St, Lowell, MA 01854-3620",Lowell,Northeast,Massachusetts,6/28/2011,TRUE,6/30/2011,Other Quarters,31,TRUE,Retail,006i0000001vtHRAAY,Lacus Etiam Company vtHRAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,1854,768,1,4.00%,42.650538,-71.316493,1,1,$0K,1,0,800,$0.00 ,Julie Owens,12/30/2011,Software,MOL Mobile,5/30/2015,$0.0M,1,7623.54
001i0000008rBPHAA2,Curabitur Ut Consulting,Greg Powell,Gold,"110 Canal St, Boston, MA 02114-1805",Boston,Northeast,Massachusetts,6/28/2011,TRUE,6/30/2011,Other Quarters,31,TRUE,Technology,006i0000001vtHmAAI,Curabitur Ut Consulting vtHmAAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,2114,11392,1,11.00%,42.364324,-71.060233,1,16,$0K,16,0,800,$0.00 ,Deepak Ramirez,12/30/2011,Software,MOL Standard,5/30/2015,$0.0M,1,12180.8
001i0000008rGCyAAM,Magna Foundation,Greg Powell,Other,"278 Derby St, Salem, MA 01970-3635",Salem,Northeast,Massachusetts,6/28/2011,TRUE,6/30/2011,Other Quarters,31,TRUE,Business Services,006i0000001vtHbAAI,Magna Foundation vtHbAAI  MOL Standard Maintenance,Maintenance,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,1970,1357.2,1,13.00%,42.520543,-70.891131,1,13,$1K,0,1,120,"$1,357.20 ",Eric Barnes,12/30/2011,Software,MOL Standard,5/30/2015,$0.0M,1,2074.8
001i0000008rGCyAAM,Magna Foundation,Greg Powell,Other,"278 Derby St, Salem, MA 01970-3635",Salem,Northeast,Massachusetts,6/28/2011,TRUE,6/30/2010,Other Quarters,31,TRUE,Business Services,006i0000001vt2DAAQ,Magna Foundation vt2DAAQ  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,1970,3480,1,13.00%,42.520543,-70.891131,1,5,$3K,5,1,800,"$3,480.00 ",Greg Powell,12/30/2011,Software,MOL Standard,5/30/2015,$0.0M,1,49901.44
001i0000008rGCyAAM,Magna Foundation,Greg Powell,Other,"278 Derby St, Salem, MA 01970-3635",Salem,Northeast,Massachusetts,6/28/2011,TRUE,2/26/2011,Other Quarters,31,TRUE,Business Services,006i0000001vt9uAAA,Magna Foundation vt9uAAA  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,1970,82320,1,30.00%,42.520543,-70.891131,1,147,$82K,147,1,800,"$82,320.00 ",Jamie Data,12/30/2011,Software,MOL Standard,5/30/2015,$0.0M,1,80644.64
001i0000008rFxEAAU,123 Warehousing,Tara Wang,Gold,"3270 N Hwy 87, Pine, AZ 85544",Pine,Southwest,Arizona,6/30/2011,TRUE,6/30/2011,Other Quarters,31,TRUE,Recreation,006i0000001vtHDAAY,123 Warehousing vtHDAAY  MOL Standard Services,Services,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,85544,637,1,9.00%,34.382835,-111.453115,1,1,$1K,0,1,700,$637.00 ,Julie Owens,12/30/2011,Software,MOL Standard,5/30/2015,$0.0M,1,183146.88
001i0000008rC5vAAE,Globex Corporation,Greg Powell,Gold,"1 Kendall Sq Ste B1102, Cambridge, MA 02139-1592",Cambridge,Northeast,Massachusetts,7/1/2011,TRUE,6/30/2011,Other Quarters,31,TRUE,Healthcare,006i0000001vtHQAAY,Globex Corporation vtHQAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,2139,21000,1,25.00%,42.367815,-71.09006,1,35,$0K,35,0,800,$0.00 ,Kevin Gibson,12/30/2011,Software,MOL Standard,5/30/2015,$0.0M,1,20608.24
001i0000008rFxEAAU,123 Warehousing,Tara Wang,Gold,"3270 N Hwy 87, Pine, AZ 85544",Pine,Southwest,Arizona,7/1/2011,TRUE,6/30/2011,Other Quarters,31,TRUE,Recreation,006i0000001vtHCAAY,123 Warehousing vtHCAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,85544,12160,1,20.00%,34.382835,-111.453115,1,19,$0K,19,0,800,$0.00 ,Tara Wang,12/30/2011,Software,MOL Standard,5/30/2015,$0.0M,1,151596.96
001i0000008rFxEAAU,123 Warehousing,Tara Wang,Gold,"3270 N Hwy 87, Pine, AZ 85544",Pine,Southwest,Arizona,7/2/2011,TRUE,6/30/2011,Other Quarters,31,TRUE,Recreation,006i0000001vtHEAAY,123 Warehousing vtHEAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,85544,12160,1,20.00%,34.382835,-111.453115,1,19,$0K,19,0,800,$0.00 ,Kevin Gibson,3/30/2012,Maintenance,MOL Mobile,5/30/2015,$0.0M,1,763.93
001i0000008rFL3AAM,Big T Burgers and Fries,Greg Powell,Gold,"61 Brookline Ave, Boston, MA 02215-3406",Boston,Northeast,Massachusetts,7/4/2011,TRUE,6/30/2011,Other Quarters,31,TRUE,Recreation,006i0000001vtHXAAY,Big T Burgers and Fries vtHXAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,2215,6912,1,28.00%,42.347128,-71.099081,1,12,$0K,12,0,800,$0.00 ,Kevin Gibson,3/30/2012,Maintenance,MOL Standard,5/30/2015,$0.0M,1,2872.68
001i0000008rFxEAAU,123 Warehousing,Tara Wang,Gold,"3270 N Hwy 87, Pine, AZ 85544",Pine,Southwest,Arizona,7/5/2011,TRUE,6/30/2011,Other Quarters,31,TRUE,Recreation,006i0000001vtHFAAY,123 Warehousing vtHFAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,85544,680,1,15.00%,34.382835,-111.453115,1,1,$0K,1,0,800,$0.00 ,Tara Wang,3/30/2012,Maintenance,MOL Standard,5/30/2015,$0.0M,1,14568.64
001i0000008rERaAAM,Ac Eleifend Foundation,Greg Powell,Gold,"210 Coddington Hwy, Middletown, RI 02842-4884",Middletown,Northeast,Rhode Island,7/6/2011,TRUE,7/8/2011,Other Quarters,31,TRUE,Insurance,006i0000001vtI1AAI,Ac Eleifend Foundation vtI1AAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,2842,7104,1,26.00%,41.518515,-71.305642,1,12,$0K,12,0,800,$0.00 ,Julie Owens,3/30/2012,Services,MOL Mobile,5/30/2015,$0.0M,1,5238.54
001i0000008rG6xAAE,Curabitur Vel Lectus Incorporated,Greg Powell,Gold,"500 North Commercial St, Manchester, NH 03101-1151",Manchester,Northeast,New Hampshire,7/8/2011,TRUE,7/10/2011,Other Quarters,31,TRUE,Entertainment,006i0000001vtIAAAY,Curabitur Vel Lectus Incorporated vtIAAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,3101,3072,1,4.00%,42.994634,-71.467764,1,4,$3K,4,1,800,"$3,072.00 ",Elissa Sanders,3/30/2012,Services,MOL Standard,5/30/2015,$0.0M,1,3099.6
001i0000008rFn0AAE,Magna Nec Quam LLC,Greg Powell,Gold,"222 West St Ste 46, Keene, NH 03431-2459",Keene,Northeast,New Hampshire,7/14/2011,TRUE,7/16/2011,Other Quarters,31,TRUE,Financial Services,006i0000001vtIJAAY,Magna Nec Quam LLC vtIJAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,3431,12600,1,25.00%,42.932228,-72.287,1,21,$13K,21,1,800,"$12,600.00 ",Eric Barnes,3/30/2012,Services,MOL Standard,5/30/2015,$0.0M,1,1816.29
001i0000008rFUtAAM,Urna PC,Greg Long,Gold,"30205 Sw 217 Ave, Homestead, FL 33030",Homestead,Southeast,Florida,7/19/2011,TRUE,7/16/2011,Other Quarters,31,TRUE,Retail,006i0000001vtIHAAY,Urna PC vtIHAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,33030,784,1,2.00%,25.485588,-80.540435,1,1,$0K,1,0,800,$0.00 ,Fred Jenkins,3/30/2012,Services,MOL Standard,5/30/2015,$0.0M,1,22800.96
001i0000008rFxXAAU,Gadgetron,Julie Owens,Gold,"1 Main St, Brockport, NY 14420",Brockport,Northeast,New York,7/19/2011,TRUE,7/17/2011,Other Quarters,31,TRUE,Distribution,006i0000001vtIOAAY,Gadgetron vtIOAAY  MOL Standard Services,Services,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,14420,16660,1,15.00%,43.216377,-77.937955,1,28,$17K,0,1,700,"$16,660.00 ",Greg Powell,3/30/2012,Services,MOL Standard,5/30/2015,$0.0M,1,10213.84
001i0000008rELYAA2,Aliquet Magna Ltd,Greg Powell,Gold,"345 Cochituate Rd, Framingham, MA 01701-4607",Framingham,Northeast,Massachusetts,7/20/2011,TRUE,7/12/2011,Other Quarters,31,TRUE,Financial Services,006i0000001vtICAAY,Aliquet Magna Ltd vtICAAY  MOL Standard Maintenance,Maintenance,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,1701,1670.4,1,13.00%,42.302161,-71.400266,1,16,$2K,0,1,120,"$1,670.40 ",Kevin Gibson,3/30/2012,Services,MOL Standard,5/30/2015,$0.0M,1,9496.2
001i0000008rFxXAAU,Gadgetron,Julie Owens,Gold,"1 Main St, Brockport, NY 14420",Brockport,Northeast,New York,7/23/2011,TRUE,7/22/2011,Other Quarters,31,TRUE,Distribution,006i0000001vtIWAAY,Gadgetron vtIWAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,14420,10752,1,4.00%,43.216377,-77.937955,1,14,$11K,14,1,800,"$10,752.00 ",Maria Porter,3/30/2012,Services,MOL Standard,5/30/2015,$0.0M,1,4653.81
001i0000008rG4CAAU,Euismod Ac Fermentum Ltd,Greg Powell,Gold,"3378 White Mountain Hwy (Rt 16), North Conway, NH 03860-1518",North Conway,Northeast,New Hampshire,7/28/2011,TRUE,7/30/2011,Other Quarters,31,TRUE,Transportation,006i0000001vtIqAAI,Euismod Ac Fermentum Ltd vtIqAAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,3860,22080,1,8.00%,43.967258,-71.145436,1,30,$22K,30,1,800,"$22,080.00 ",Tara Wang,3/30/2012,Services,MOL Standard,5/30/2015,$0.0M,1,202056.12
001i0000008rCv2AAE,Pede Et Risus Limited,Jamie Data,Gold,"705 Main St, Ogunquit, ME 03907-3013",Ogunquit,Northeast,Maine,7/29/2011,TRUE,7/31/2011,Other Quarters,31,TRUE,Manufacturing,006i0000001vtJ3AAI,Pede Et Risus Limited vtJ3AAI  MOL Standard Maintenance,Maintenance,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,3907,1029.6,1,22.00%,43.267243,-70.597888,1,11,$1K,0,1,120,"$1,029.60 ",Kevin Gibson,3/30/2012,Software,MOL Mobile,5/30/2015,$0.0M,1,6926.4
001i0000008rGAdAAM,Blandit At PC,Jamie Data,Gold,"28 Levesque Dr Ste 4 C/O Eliot Commons, Eliot, ME 03903-2073",Eliot,Northeast,Maine,7/29/2011,TRUE,7/31/2011,Other Quarters,31,TRUE,Transportation,006i0000001vtJ2AAI,Blandit At PC vtJ2AAI  MOL Mobile Software,Software,0,MOL Mobile,0,Closed Won,5/30/2015,TRUE,3903,6570,1,27.00%,43.110758,-70.789278,1,10,$7K,10,1,900,"$6,570.00 ",Fred Jenkins,3/30/2012,Software,MOL Premium,5/30/2015,$0.0M,1,6272.64
001i0000008rGAdAAM,Blandit At PC,Jamie Data,Gold,"28 Levesque Dr Ste 4 C/O Eliot Commons, Eliot, ME 03903-2073",Eliot,Northeast,Maine,7/29/2011,TRUE,6/27/2011,Other Quarters,31,TRUE,Transportation,006i0000001vtGgAAI,Blandit At PC vtGgAAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Won,5/30/2015,TRUE,3903,5888,1,8.00%,43.110758,-70.789278,1,8,$6K,8,1,800,"$5,888.00 ",Jennifer Gonzales,3/30/2012,Software,MOL Premium,5/30/2015,$0.0M,1,20880
